mhy_id,name,role,introduction,rarity,getting,icon,type,effect,label
1637,染血的铁之心,['辛焱'],被血染黑，变得如钢铁一般坚硬的干花。对故主而言，是某种纪念品吧。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/3b3bc810a70785d9da63bcd0c4c41c84_8786349948661568988.png,染血的骑士道,"{'两件套：':'造成的物理伤害提高25%。','四件套：':'击败敌人后的10秒内，施放重击时不消耗体力，且重击造成的伤害提升50%。'}",artifacts
1637,染血的黑之羽,['辛焱'],黏在骑士斗篷上的鸦羽。因为反复沾染大量的黑血已经被彻底染成墨色。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/1129e7cb035688854339eed6e46f1522_3040131125660885847.png,染血的骑士道,"{'两件套：':'造成的物理伤害提高25%。','四件套：':'击败敌人后的10秒内，施放重击时不消耗体力，且重击造成的伤害提升50%。'}",artifacts
1637,骑士染血之时,['辛焱'],骑士曾经使用过的时计。其中的液体已经完全凝结了，失去了时计的功能。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/46acd4fd839939333feaba000e30236e_8892125306941821105.png,染血的骑士道,"{'两件套：':'造成的物理伤害提高25%。','四件套：':'击败敌人后的10秒内，施放重击时不消耗体力，且重击造成的伤害提升50%。'}",artifacts
1637,染血的骑士之杯,['辛焱'],染血骑士持有的暗淡金属杯皿。外壁因为烟熏与凝结的血变得漆黑如夜。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/b3e0c8cbb1111b8a5fe1e06d6dab58a4_2261946430782356931.png,染血的骑士道,"{'两件套：':'造成的物理伤害提高25%。','四件套：':'击败敌人后的10秒内，施放重击时不消耗体力，且重击造成的伤害提升50%。'}",artifacts
1637,染血的铁假面,['辛焱'],骑士用来遮掩自己面目的铁面具，关于面具下的容貌几何曾有无数猜想。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/ac64c5a70d944664c7bb27089c6049ec_474886473226759410.png,染血的骑士道,"{'两件套：':'造成的物理伤害提高25%。','四件套：':'击败敌人后的10秒内，施放重击时不消耗体力，且重击造成的伤害提升50%。'}",artifacts
1638,乐团的晨光,"['甘雨', '可莉', '安柏', '烟绯']",小小的花形徽章。侧耳倾听的话，仿佛能听到悠扬的笛声和清新的歌唱声。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/2846e3cca9387f0664bb4c9d9d8ad74e_7550662469203877197.png,流浪大地的乐团,"{'两件套：':'元素精通提高80点。','四件套：':'装备该圣遗物套装的角色为法器、弓箭角色时，角色重击造成的伤害提高35%。'}",artifacts
1638,琴师的箭羽,"['甘雨', '可莉', '安柏', '烟绯']",青蓝色的箭羽，并未在漫长岁月中褪色破碎，似乎带来了落珠流水的琴声。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/1b80ea54a0c5ca5a0812cf21fbda09f8_4004180341505274127.png,流浪大地的乐团,"{'两件套：':'元素精通提高80点。','四件套：':'装备该圣遗物套装的角色为法器、弓箭角色时，角色重击造成的伤害提高35%。'}",artifacts
1638,终幕的时计,"['甘雨', '可莉', '安柏', '烟绯']",为乐团的演奏计时的沙漏，曾发出利落的声响，如今他们的表演已经落幕。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/c25b25eb2e979d80a3c2235f97f8c547_2472638080064270072.png,流浪大地的乐团,"{'两件套：':'元素精通提高80点。','四件套：':'装备该圣遗物套装的角色为法器、弓箭角色时，角色重击造成的伤害提高35%。'}",artifacts
1638,吟游者之壶,"['甘雨', '可莉', '安柏', '烟绯']",外形奇妙的古代水壶，内侧安装着琴弦，随流水而奏出无旋律的奇妙乐声。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/6a49b5e9fdf8b9c7ad7e3049f476b92a_6894427272748945791.png,流浪大地的乐团,"{'两件套：':'元素精通提高80点。','四件套：':'装备该圣遗物套装的角色为法器、弓箭角色时，角色重击造成的伤害提高35%。'}",artifacts
1638,指挥的礼帽,"['甘雨', '可莉', '安柏', '烟绯']",尽管饱经风霜，但依旧光彩照人的礼帽。其中似乎回荡着古老悠扬的乐声。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/2b655b680c1f9e32abb93f0ebba82316_6639924106814904139.png,流浪大地的乐团,"{'两件套：':'元素精通提高80点。','四件套：':'装备该圣遗物套装的角色为法器、弓箭角色时，角色重击造成的伤害提高35%。'}",artifacts
1639,平雷之心,"['刻晴', '北斗', '菲谢尔']",仅于雷霆之怒中傲然盛放的花朵，至今仍能赐予行走在雷雨中的游人勇气。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/8de850cbb0a5a6e4aeedd9992a66d253_9190141225214590583.png,平息鸣雷的尊者,"{'两件套：':'雷元素抗性提高40%。','四件套：':'对处于雷元素影响下的敌人造成的伤害提升35%。'}",artifacts
1639,平雷之羽,"['刻晴', '北斗', '菲谢尔']",在传说中，挺身平息了雷电的勇武英雄的徽章，是翱翔于狂雷的猛禽之羽。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/2855693cca5ba2efc4a53688f1335a7a_7125584756252734205.png,平息鸣雷的尊者,"{'两件套：':'雷元素抗性提高40%。','四件套：':'对处于雷元素影响下的敌人造成的伤害提升35%。'}",artifacts
1639,平雷之刻,"['刻晴', '北斗', '菲谢尔']",镇服雷电的勇士持有的时计，其中的雷之碎晶随流逝如雷如电的时间泻落,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/764aa89d2a31b754458b3cf5d5cfc619_5933994307196333421.png,平息鸣雷的尊者,"{'两件套：':'雷元素抗性提高40%。','四件套：':'对处于雷元素影响下的敌人造成的伤害提升35%。'}",artifacts
1639,平雷之器,"['刻晴', '北斗', '菲谢尔']",平雷勇士的酒盏。据说平息了雷之魔兽的英雄曾用这尊酒盏满盛紫电为饮。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/dfe36dd885307680722988874eee3bb0_7421663436015345508.png,平息鸣雷的尊者,"{'两件套：':'雷元素抗性提高40%。','四件套：':'对处于雷元素影响下的敌人造成的伤害提升35%。'}",artifacts
1639,平雷之冠,"['刻晴', '北斗', '菲谢尔']",平雷勇士的冠冕，是古老的英雄击败了危害大地的雷之魔兽而获得的华冠。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/b262b16ae0b5b10e8e7a4e0f00191319_5733132518784768228.png,平息鸣雷的尊者,"{'两件套：':'雷元素抗性提高40%。','四件套：':'对处于雷元素影响下的敌人造成的伤害提升35%。'}",artifacts
1628,饰金胸花,"['达达利亚', '珊瑚宫心海', '行秋', '莫娜', '神里绫人']",色泽暗淡的斗篷别针。原本镀上的金色已经被海风磨去。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/85f256bc11174ced884fe879f7b89837_6611180358554055894.jpg,沉沦之心,"{'两件套：':'获得15%水元素伤害加成。','四件套：':'施放元素战技后的15秒内，普通攻击与重击造成的伤害提高30%。'}",artifacts
1628,追忆之风,"['达达利亚', '珊瑚宫心海', '行秋', '莫娜', '神里绫人']",随呜咽的海风、腥红的海浪而来的飞羽，年岁改变了它的形状与颜色。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/5f304c3f8b51016fc6f73b6ac5e6d06b_6589480302720139026.jpg,沉沦之心,"{'两件套：':'获得15%水元素伤害加成。','四件套：':'施放元素战技后的15秒内，普通攻击与重击造成的伤害提高30%。'}",artifacts
1628,坚铜罗盘,"['达达利亚', '珊瑚宫心海', '行秋', '莫娜', '神里绫人']",古旧的铜制罗盘，指针始终朝向遥不可及的彼岸，不存在的港湾。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/99991123e53cebbd26aa0143e65e5a96_4813930819469438092.jpg,沉沦之心,"{'两件套：':'获得15%水元素伤害加成。','四件套：':'施放元素战技后的15秒内，普通攻击与重击造成的伤害提高30%。'}",artifacts
1628,沉波之盏,"['达达利亚', '珊瑚宫心海', '行秋', '莫娜', '神里绫人']",无心打捞上来的褪色酒盏，暗淡的外观呢喃着海波之底的往日。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/5eb678a415b2f650c7ec60bb459f01d9_8004056694421264864.jpg,沉沦之心,"{'两件套：':'获得15%水元素伤害加成。','四件套：':'施放元素战技后的15秒内，普通攻击与重击造成的伤害提高30%。'}",artifacts
1628,酒渍船帽,"['达达利亚', '珊瑚宫心海', '行秋', '莫娜', '神里绫人']",古旧的船帽，缭绕着不散的酒气、浸渍了斑驳的酒痕。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/8042064033d47ef42c7ea86d25b6908e_1779517928578820611.jpg,沉沦之心,"{'两件套：':'获得15%水元素伤害加成。','四件套：':'施放元素战技后的15秒内，普通攻击与重击造成的伤害提高30%。'}",artifacts
1629,历经风雪的思念,"['甘雨', '神里绫华', '重云', '凯亚']",早已绝迹的冰川之花，霜结着点点冰露。孤高的勇士也曾为这朵鲜花折腰。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/536e21d5580b6185a594e88664a59db9_5229477837289535199.jpg,冰风迷途的勇士,"{'两件套：':'获得15%冰元素伤害加成。','四件套：':'攻击处于冰元素影响下的敌人时，暴击率提高20%；若敌人处于冻结状态下，则暴击率额外提高20%。'}",artifacts
1629,摧冰而行的执望,"['甘雨', '神里绫华', '重云', '凯亚']",散布寒冬的鸟羽，仿佛能感受到猛禽在雪原与冰峰之上呼号翱翔的振翅之风。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/bca331d6c0f89005b7aa0ac2ddeee714_7080929150842196560.jpg,冰风迷途的勇士,"{'两件套：':'获得15%冰元素伤害加成。','四件套：':'攻击处于冰元素影响下的敌人时，暴击率提高20%；若敌人处于冻结状态下，则暴击率额外提高20%。'}",artifacts
1629,冰雪故园的终期,"['甘雨', '神里绫华', '重云', '凯亚']",等待勇士归来的故国人民所用的时计。其中流淌的并不是沙，而是不化的冰屑。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/a6f2650725b0f271230fb67c8cc8886d_5689647102515120685.jpg,冰风迷途的勇士,"{'两件套：':'获得15%冰元素伤害加成。','四件套：':'攻击处于冰元素影响下的敌人时，暴击率提高20%；若敌人处于冻结状态下，则暴击率额外提高20%。'}",artifacts
1629,遍结寒霜的傲骨,"['甘雨', '神里绫华', '重云', '凯亚']",用寒冰雕制成的杯盖，如冬天一般坚利。曾经的主人从中啜饮过不冻之酒。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/f523f9d8e9bc42f334270ea049231e25_2235897430917360050.jpg,冰风迷途的勇士,"{'两件套：':'获得15%冰元素伤害加成。','四件套：':'攻击处于冰元素影响下的敌人时，暴击率提高20%；若敌人处于冻结状态下，则暴击率额外提高20%。'}",artifacts
1629,破冰踏雪的回音,"['甘雨', '神里绫华', '重云', '凯亚']",梦想征服冰雪的古代英雄冠冕，是驱使它的故主直面刻骨寒冬的勇气之证。,4星/5星,['芬德尼尔之顶'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/44c96981d7e5f6ceeaa287e53679440f_6957226467645756378.jpg,冰风迷途的勇士,"{'两件套：':'获得15%冰元素伤害加成。','四件套：':'攻击处于冰元素影响下的敌人时，暴击率提高20%；若敌人处于冻结状态下，则暴击率额外提高20%。'}",artifacts
1630,野花记忆的绿野,"['温迪', '魈', '琴', '砂糖', '早柚']",曾经遍布某地的野花，离开了大地，被猎人佩在胸前。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/ae68bc60a8cbe70c4eeaa1e93c83539a_768467329310108095.png,翠绿之影,"{'两件套：':'获得15%风元素伤害加成。','四件套：':'扩散反应造成的伤害提升60%。根据扩散的元素类型，降低受到影响的敌人40%的对应元素抗性，持续10秒。'}",artifacts
1630,猎人青翠的箭羽,"['温迪', '魈', '琴', '砂糖', '早柚']",曾经一瞬贯穿猎物的箭矢的尾羽，如今依旧平整光洁。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/63a9957a742f79553bc8c3fb73db55f0_463378955391885105.png,翠绿之影,"{'两件套：':'获得15%风元素伤害加成。','四件套：':'扩散反应造成的伤害提升60%。根据扩散的元素类型，降低受到影响的敌人40%的对应元素抗性，持续10秒。'}",artifacts
1630,翠绿猎人的笃定,"['温迪', '魈', '琴', '砂糖', '早柚']",猎人曾经随身携带的奇妙仪器，永远指向自己的猎物。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/f2951bce9f694fbfd032d9feefe5cf1a_5172445959179757259.png,翠绿之影,"{'两件套：':'获得15%风元素伤害加成。','四件套：':'扩散反应造成的伤害提升60%。根据扩散的元素类型，降低受到影响的敌人40%的对应元素抗性，持续10秒。'}",artifacts
1630,翠绿猎人的容器,"['温迪', '魈', '琴', '砂糖', '早柚']",绿野猎人曾用过的水壶，里面的空间远比想象的更大。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/8d8a6446c7297f298a2bc0eb09b90172_1998753755214901423.png,翠绿之影,"{'两件套：':'获得15%风元素伤害加成。','四件套：':'扩散反应造成的伤害提升60%。根据扩散的元素类型，降低受到影响的敌人40%的对应元素抗性，持续10秒。'}",artifacts
1630,翠绿的猎人之冠,"['温迪', '魈', '琴', '砂糖', '早柚']",曾属于绿野猎人的骄傲头冠，如同原野之风一般青翠。,4星/5星,['铭记之谷'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/1dfbc40e490be80d78612f0ae122e5a8_8989235229082922683.png,翠绿之影,"{'两件套：':'获得15%风元素伤害加成。','四件套：':'扩散反应造成的伤害提升60%。根据扩散的元素类型，降低受到影响的敌人40%的对应元素抗性，持续10秒。'}",artifacts
1631,宗室之花,"['班尼特', '迪奥娜', '砂糖', '莫娜', '重云', '达达利亚', '行秋', '申鹤']",绸缎制成的璃色花，常在典雅场合佩戴。如今仍像被抛弃的那天一样鲜明。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/ea7d6b8a60998457d770b06a181c9adf_1603849019181149851.png,昔日宗室之仪,"{'两件套：':'元素爆发造成的伤害提升20％。','四件套：':'释放元素爆发后，队伍中所有角色攻击力提升20％，持续12秒，该效果不可叠加。'}",artifacts
1631,宗室之翎,"['班尼特', '迪奥娜', '砂糖', '莫娜', '重云', '达达利亚', '行秋', '申鹤']",旧日蒙德贵族会猎时在帽檐上佩戴的羽饰。如今傲然挺立依旧，不愔时光。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/19a0fbc6af8c106e6c0903cf7d013692_7348431932099758444.png,昔日宗室之仪,"{'两件套：':'元素爆发造成的伤害提升20％。','四件套：':'释放元素爆发后，队伍中所有角色攻击力提升20％，持续12秒，该效果不可叠加。'}",artifacts
1631,宗室时计,"['班尼特', '迪奥娜', '砂糖', '莫娜', '重云', '达达利亚', '行秋', '申鹤']",曾经属于旧日蒙德贵族的怀表，随漫长的谱系流传至今，见证了过往年岁。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/9b74223dacee336186c8bb3171b83019_2425921274755326232.png,昔日宗室之仪,"{'两件套：':'元素爆发造成的伤害提升20％。','四件套：':'释放元素爆发后，队伍中所有角色攻击力提升20％，持续12秒，该效果不可叠加。'}",artifacts
1631,宗室银瓮,"['班尼特', '迪奥娜', '砂糖', '莫娜', '重云', '达达利亚', '行秋', '申鹤']",曾经属于旧日蒙德贵族的首饰瓮，空空如也的腹内仿佛回响着哀戚的风声。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/2daebc7bdef24b5f771da22141330b12_2298414582800802774.png,昔日宗室之仪,"{'两件套：':'元素爆发造成的伤害提升20％。','四件套：':'释放元素爆发后，队伍中所有角色攻击力提升20％，持续12秒，该效果不可叠加。'}",artifacts
1631,宗室面具,"['班尼特', '迪奥娜', '砂糖', '莫娜', '重云', '达达利亚', '行秋', '申鹤']",曾经属于旧日蒙德贵族的舞会面具，那空洞的眼眶依旧凝望着昔日的盛景。,4星/5星,['华池岩岫'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/bcaf052181b06a368d21b7eb2c9657b4_7253848800222627964.png,昔日宗室之仪,"{'两件套：':'元素爆发造成的伤害提升20％。','四件套：':'释放元素爆发后，队伍中所有角色攻击力提升20％，持续12秒，该效果不可叠加。'}",artifacts
1632,雷鸟的怜悯,"['刻晴', '北斗', '菲谢尔', '丽莎']",在劫难之日侥幸免受纷乱的践踏与紫之火的忿恨之摧，于惨象中幸存的雷色之花。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/29f9e39b033a3c9948ad936c86015230_210888035676545453.png,如雷的盛怒,"{'两件套：':'获得15%雷元素伤害加成。','四件套：':'超载、感电、超导、超绽放反应造成的伤害提升40%，超激化反应带来的伤害提升提高20%。触发上述元素反应或原激化反应时，元素战技冷却时间减少1秒。该效果每0.8秒最多触发一次。'}",artifacts
1632,雷灾的孑遗,"['刻晴', '北斗', '菲谢尔', '丽莎']",带电的雷之羽，是雷之魔鸟降下残酷的报应。遗落的羽毛仍闪烁着它盛怒的雷光。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/97eb5c4d28e166425d69b1ac9fe985a4_2212352873864004181.png,如雷的盛怒,"{'两件套：':'获得15%雷元素伤害加成。','四件套：':'超载、感电、超导、超绽放反应造成的伤害提升40%，超激化反应带来的伤害提升提高20%。触发上述元素反应或原激化反应时，元素战技冷却时间减少1秒。该效果每0.8秒最多触发一次。'}",artifacts
1632,雷霆的时计,"['刻晴', '北斗', '菲谢尔', '丽莎']",信奉雷鸟的部族预告天空的雷之主降临的沙漏。因一族的末路陷入了永远的静止。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/c1448e910b8a0dd66d2196160da513eb_371096163202648917.png,如雷的盛怒,"{'两件套：':'获得15%雷元素伤害加成。','四件套：':'超载、感电、超导、超绽放反应造成的伤害提升40%，超激化反应带来的伤害提升提高20%。触发上述元素反应或原激化反应时，元素战技冷却时间减少1秒。该效果每0.8秒最多触发一次。'}",artifacts
1632,降雷的凶兆,"['刻晴', '北斗', '菲谢尔', '丽莎']",注入无辜者鲜血的祝圣的仪式之杯，祈愿雷鸣回荡其中。最终溢满了如雷的盛怒。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/1364b1a5bdc2195b00ac98aa15362913_5629930415856880216.png,如雷的盛怒,"{'两件套：':'获得15%雷元素伤害加成。','四件套：':'超载、感电、超导、超绽放反应造成的伤害提升40%，超激化反应带来的伤害提升提高20%。触发上述元素反应或原激化反应时，元素战技冷却时间减少1秒。该效果每0.8秒最多触发一次。'}",artifacts
1632,唤雷的头冠,"['刻晴', '北斗', '菲谢尔', '丽莎']",古代崇拜雷之魔鸟的萨满曾戴过的头冠，虔诚的信仰却无法打动喜怒无常的魔兽。,4星/5星,['仲夏庭园'],https://uploadstatic.mihoyo.com/ys-obc/2022/10/12/4521515/fffe201348c87def71b877a954c59ccc_70101366073339394.png,如雷的盛怒,"{'两件套：':'获得15%雷元素伤害加成。','四件套：':'超载、感电、超导、超绽放反应造成的伤害提升40%，超激化反应带来的伤害提升提高20%。触发上述元素反应或原激化反应时，元素战技冷却时间减少1秒。该效果每0.8秒最多触发一次。'}",artifacts
1633,角斗士的留恋,['神里绫人'],无人知晓传奇的斗士为何始终将这朵小花戴在胸口，这是残酷的战士身上唯一的弱点。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/f9da339394273df4d0788154b347960e_5295228769723113117.png,角斗士的终幕礼,"{'两件套：':'攻击力提高18%。','四件套：':'装备该圣遗物套装的角色为单手剑、双手剑、长柄武器角色时，角色普通攻击造成的伤害提高35%。'}",artifacts
1633,角斗士的归宿,['神里绫人'],如隼般自在的梦想之羽。在传奇生涯的终点，无羁的飞鸟在他的心口覆上了这根羽毛。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/e24def6e3c686984c1480248ce591bf8_8321428874834913770.png,角斗士的终幕礼,"{'两件套：':'攻击力提高18%。','四件套：':'装备该圣遗物套装的角色为单手剑、双手剑、长柄武器角色时，角色普通攻击造成的伤害提高35%。'}",artifacts
1633,角斗士的希冀,['神里绫人'],记录了角斗士血染剧场的年月的时计。之于其人，则象征着去往终获自由之日的道路。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/4b2087bd332ab2fb3b07cafb8067cab5_6621775158847676014.png,角斗士的终幕礼,"{'两件套：':'攻击力提高18%。','四件套：':'装备该圣遗物套装的角色为单手剑、双手剑、长柄武器角色时，角色普通攻击造成的伤害提高35%。'}",artifacts
1633,角斗士的酣醉,['神里绫人'],古代的角斗士痛饮胜利之酒的金杯。直到他倒下的那一刻，酒杯被他自己的岁月灌满。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/50284e281a64f49a0c0081377c4cbd0a_8456615380765486955.png,角斗士的终幕礼,"{'两件套：':'攻击力提高18%。','四件套：':'装备该圣遗物套装的角色为单手剑、双手剑、长柄武器角色时，角色普通攻击造成的伤害提高35%。'}",artifacts
1633,角斗士的凯旋,['神里绫人'],古代传奇角斗士的头盔，曾沾染了无数敌手的鲜血，也曾骄傲地接受无数观众的欢呼。,4星/5星,"['无相之岩·基末尔','古岩龙蜥','黄金王兽','魔偶剑鬼','恒常机关阵列','「女士」','深海龙蜥之群','祸津御建鸣神命','遗迹巨蛇','半永恒统辖矩阵','兆载永劫龙兽','「公子」','纯水精灵·洛蒂娅','无相之水·希伊','无相之雷·阿莱夫','雷音权现','掣电树','若陀龙王','爆炎树','无相之火·亚因','无相之风·贝特','裂空的魔龙','北风的王狼','翠翎恐蕈','急冻树','无相之冰·塔勒特']",https://uploadstatic.mihoyo.com/ys-obc/2022/10/11/4521515/63d71201e31c09d45f6c5cdb28999d57_1549507213553160237.png,角斗士的终幕礼,"{'两件套：':'攻击力提高18%。','四件套：':'装备该圣遗物套装的角色为单手剑、双手剑、长柄武器角色时，角色普通攻击造成的伤害提高35%。'}",artifacts
